age,workclass,educational-num,occupation,hours-per-week,capital-gain,capital-loss,income
21,State-gov,10,Tech-support,50,0,0,<=50K
58,Private,9,Exec-managerial,40,7688,0,>50K
52,Private,10,Tech-support,40,0,0,<=50K
34,Private,9,Adm-clerical,40,0,0,<=50K
20,Private,10,Prof-specialty,20,594,0,<=50K
25,?,10,?,40,0,0,<=50K
46,Private,9,Machine-op-inspct,40,0,0,<=50K
54,Private,10,Exec-managerial,40,0,0,<=50K
43,State-gov,14,Prof-specialty,40,0,0,>50K
25,Private,5,Machine-op-inspct,40,0,0,<=50K
21,Private,12,Adm-clerical,25,0,0,<=50K
65,Private,10,Prof-specialty,50,11678,0,>50K
37,Private,9,Other-service,40,0,0,<=50K
29,Private,9,Other-service,40,10520,0,>50K
44,Private,13,Exec-managerial,40,0,0,>50K
37,Federal-gov,10,Adm-clerical,40,7688,0,>50K
38,Private,10,Other-service,40,0,0,<=50K
35,Private,10,Sales,70,5013,0,<=50K
32,Private,9,Adm-clerical,40,0,0,<=50K
44,Self-emp-not-inc,10,Sales,60,0,0,<=50K
39,?,13,?,30,0,0,<=50K
23,Private,10,Other-service,25,0,0,<=50K
25,Self-emp-inc,13,Sales,45,0,0,>50K
23,Private,10,Sales,28,0,0,<=50K
47,Private,10,Craft-repair,40,0,0,<=50K
47,Private,7,Craft-repair,45,0,0,<=50K
25,Private,9,Handlers-cleaners,40,0,0,<=50K
35,Private,10,Craft-repair,45,0,0,<=50K
68,?,4,?,40,0,0,<=50K
50,Private,11,Tech-support,40,3103,0,>50K
47,Private,9,Machine-op-inspct,40,0,0,<=50K
35,Private,16,Exec-managerial,45,0,0,>50K
24,Private,9,Adm-clerical,40,0,0,<=50K
21,Private,9,Machine-op-inspct,40,2176,0,<=50K
35,Private,13,Prof-specialty,40,0,0,>50K
30,Private,13,Other-service,40,0,0,<=50K
49,?,9,?,40,0,0,<=50K
27,Private,3,Other-service,60,0,0,<=50K
22,Private,9,Sales,15,0,0,<=50K
22,State-gov,10,Adm-clerical,40,0,0,<=50K
50,Private,9,Craft-repair,2,0,0,<=50K
51,Self-emp-not-inc,11,Tech-support,38,0,0,>50K
27,Private,13,Tech-support,30,0,0,<=50K
27,Private,13,Prof-specialty,20,0,0,<=50K
23,Never-worked,4,?,35,0,0,<=50K
20,State-gov,9,Other-service,40,0,0,<=50K
42,Private,9,Exec-managerial,48,0,0,<=50K
32,Private,9,Craft-repair,40,99999,0,>50K
45,Private,13,Exec-managerial,38,0,0,>50K
35,Private,4,Other-service,80,0,0,<=50K
22,Private,9,Craft-repair,40,0,0,<=50K
34,Private,10,Adm-clerical,38,0,0,<=50K
28,Private,13,Adm-clerical,40,0,0,<=50K
38,Private,13,Priv-house-serv,24,0,0,<=50K
48,Local-gov,10,Protective-serv,42,0,0,>50K
22,?,10,?,40,0,0,<=50K
34,Private,14,Craft-repair,40,0,0,<=50K
25,Private,9,Adm-clerical,50,0,0,>50K
23,Local-gov,9,Prof-specialty,40,0,0,<=50K
38,Private,10,Sales,60,0,0,>50K
43,Private,9,Other-service,40,0,0,<=50K
49,Local-gov,9,Machine-op-inspct,40,0,0,>50K
23,Private,10,Adm-clerical,40,0,0,<=50K
57,Private,9,Adm-clerical,40,0,0,<=50K
24,Private,13,Tech-support,40,0,0,<=50K
44,Self-emp-inc,10,Craft-repair,58,0,0,>50K
34,Private,12,Craft-repair,50,0,0,<=50K
29,Local-gov,10,Prof-specialty,40,0,0,<=50K
29,Private,7,Other-service,40,0,0,<=50K
35,Private,9,Transport-moving,50,0,0,>50K
48,Private,9,Craft-repair,40,0,0,<=50K
38,Private,9,Craft-repair,36,0,0,<=50K
42,Local-gov,9,Protective-serv,50,0,0,<=50K
53,Private,10,Exec-managerial,40,0,0,<=50K
29,Private,15,Prof-specialty,55,0,0,<=50K
59,Private,13,Sales,72,0,0,<=50K
31,Private,9,Craft-repair,40,0,0,<=50K
34,Private,9,Craft-repair,40,0,0,<=50K
51,Private,13,Exec-managerial,50,0,2559,>50K
25,Private,9,Machine-op-inspct,40,4416,0,<=50K
28,?,9,?,10,0,0,<=50K
30,Private,9,Craft-repair,40,0,1848,>50K
46,Private,9,Handlers-cleaners,48,0,0,<=50K
45,Private,9,Other-service,40,0,0,<=50K
23,Private,10,Exec-managerial,40,0,0,<=50K
33,Private,12,Machine-op-inspct,42,0,0,<=50K
44,Private,13,Tech-support,20,0,0,>50K
25,Private,9,Other-service,40,0,0,<=50K
48,State-gov,10,Other-service,40,0,0,<=50K
23,Private,9,Sales,40,0,0,<=50K
33,Self-emp-not-inc,11,Prof-specialty,50,3103,0,>50K
20,Private,10,Sales,30,0,0,<=50K
23,Private,13,Prof-specialty,40,0,0,<=50K
22,State-gov,13,Prof-specialty,40,0,0,<=50K
36,Private,13,Prof-specialty,50,15024,0,>50K
27,Private,7,Craft-repair,60,0,0,<=50K
40,Private,9,Other-service,35,0,0,<=50K
30,Private,10,Machine-op-inspct,50,0,0,<=50K
30,State-gov,11,Protective-serv,40,0,0,<=50K
30,Private,10,Machine-op-inspct,40,0,0,<=50K
35,Private,13,Prof-specialty,40,5013,0,<=50K
39,Private,9,Adm-clerical,40,0,0,<=50K
39,Federal-gov,9,Adm-clerical,50,0,0,<=50K
32,Self-emp-inc,10,Exec-managerial,50,15024,0,>50K
25,Private,9,Transport-moving,40,0,0,<=50K
64,Private,10,Exec-managerial,40,0,0,<=50K
47,Self-emp-not-inc,9,Machine-op-inspct,40,7298,0,>50K
37,Private,13,Exec-managerial,37,0,0,>50K
47,Private,9,Craft-repair,40,0,0,>50K
33,Private,9,Machine-op-inspct,40,0,0,>50K
40,Private,11,Prof-specialty,40,0,0,>50K
22,Private,9,Other-service,80,0,0,<=50K
56,Private,9,Machine-op-inspct,40,0,0,<=50K
37,Private,9,Adm-clerical,55,0,0,<=50K
30,Self-emp-inc,10,Exec-managerial,70,0,0,<=50K
20,Private,8,Prof-specialty,35,0,0,<=50K
53,State-gov,14,Exec-managerial,38,15024,0,>50K
43,Private,13,Craft-repair,48,0,0,>50K
23,Private,9,Transport-moving,40,0,0,<=50K
43,Self-emp-not-inc,9,Craft-repair,30,0,0,<=50K
30,Private,9,Handlers-cleaners,40,0,0,<=50K
20,Private,10,Adm-clerical,46,0,0,<=50K
22,Private,11,Craft-repair,40,0,0,<=50K
38,Private,13,Exec-managerial,50,0,0,<=50K
54,Self-emp-not-inc,10,Sales,40,0,0,<=50K
23,Private,9,Craft-repair,40,0,0,<=50K
46,Private,9,Transport-moving,40,0,0,<=50K
59,Private,6,Machine-op-inspct,40,0,0,<=50K
28,?,6,?,50,0,0,<=50K
18,?,8,?,25,0,0,<=50K
41,Local-gov,11,Other-service,40,0,0,<=50K
42,Private,11,Transport-moving,48,0,0,<=50K
58,Private,10,Exec-managerial,40,0,0,>50K
24,Private,9,Sales,50,0,0,<=50K
39,Private,13,Adm-clerical,45,0,0,>50K
28,Private,13,Tech-support,35,0,1980,<=50K
25,Private,14,Sales,55,0,0,<=50K
29,Private,10,Sales,54,0,0,<=50K
53,Private,3,Craft-repair,40,0,0,<=50K
63,Local-gov,9,Protective-serv,40,0,0,<=50K
26,State-gov,11,Exec-managerial,38,0,0,<=50K
21,Private,9,Handlers-cleaners,50,3674,0,<=50K
45,Private,10,Craft-repair,40,0,0,>50K
29,Private,11,Adm-clerical,40,0,0,<=50K
51,Private,6,Craft-repair,40,0,0,<=50K
21,Private,5,Handlers-cleaners,40,0,0,<=50K
38,Private,10,Sales,40,0,0,<=50K
38,Private,13,Prof-specialty,40,0,0,>50K
46,Private,14,Prof-specialty,41,0,0,<=50K
31,Self-emp-not-inc,13,Exec-managerial,60,0,0,>50K
68,Local-gov,6,Other-service,90,0,0,<=50K
43,?,9,?,40,0,0,<=50K
21,Private,9,Sales,40,0,0,<=50K
44,Private,13,Prof-specialty,3,0,0,<=50K
56,Federal-gov,16,Prof-specialty,40,0,0,>50K
20,?,9,?,12,0,0,<=50K
36,Private,9,Craft-repair,40,5178,0,>50K
21,Private,9,Adm-clerical,25,0,0,<=50K
21,Private,10,Protective-serv,40,99999,0,>50K
52,Local-gov,10,Craft-repair,40,0,0,<=50K
56,Self-emp-inc,16,Prof-specialty,70,99999,0,>50K
52,Private,13,Other-service,20,0,2824,>50K
51,Self-emp-not-inc,13,Exec-managerial,25,0,0,<=50K
29,Private,9,Machine-op-inspct,40,0,0,<=50K
36,Private,10,Craft-repair,55,0,0,<=50K
29,Private,9,Farming-fishing,55,0,0,<=50K
21,Private,9,Sales,30,0,0,<=50K
58,Private,2,Farming-fishing,40,0,0,<=50K
37,Private,9,Machine-op-inspct,40,0,0,<=50K
50,Private,10,Craft-repair,45,0,0,<=50K
30,Private,9,Handlers-cleaners,50,0,0,<=50K
29,Private,9,Farming-fishing,30,0,0,<=50K
48,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
50,Self-emp-not-inc,4,Farming-fishing,40,0,0,<=50K
39,Private,12,Adm-clerical,25,0,0,>50K
35,Federal-gov,15,Prof-specialty,55,0,0,<=50K
54,Private,9,Tech-support,25,7688,0,>50K
24,Private,9,Other-service,25,0,0,<=50K
20,Private,9,Handlers-cleaners,45,0,0,<=50K
30,Self-emp-not-inc,10,Sales,55,0,0,>50K
19,Self-emp-not-inc,9,Adm-clerical,30,0,0,<=50K
26,Private,9,Sales,40,0,0,<=50K
38,Private,9,Sales,99,0,1977,>50K
25,Private,10,Other-service,40,0,0,<=50K
33,Private,10,Craft-repair,50,0,0,<=50K
60,Local-gov,13,Prof-specialty,40,7298,0,>50K
30,Private,10,Handlers-cleaners,40,0,0,<=50K
30,Private,13,Prof-specialty,40,0,0,<=50K
19,Private,4,Other-service,40,0,0,<=50K
23,Private,9,Craft-repair,40,0,0,<=50K
27,Private,10,Prof-specialty,40,0,0,>50K
20,?,10,?,40,0,0,<=50K
39,State-gov,12,Protective-serv,52,0,0,<=50K
33,Private,4,Farming-fishing,45,0,0,<=50K
65,Private,9,Farming-fishing,24,0,0,<=50K
34,Private,13,Exec-managerial,50,0,0,>50K
20,Private,9,Sales,25,0,0,<=50K
23,?,10,?,40,0,0,<=50K
25,Private,6,Craft-repair,40,0,0,<=50K
28,Private,13,Exec-managerial,50,0,1564,>50K
31,Private,7,Handlers-cleaners,25,0,0,<=50K
28,State-gov,13,Prof-specialty,40,6849,0,<=50K
37,Private,9,Other-service,40,0,0,<=50K
52,Private,10,Exec-managerial,50,0,1977,>50K
66,Federal-gov,11,Other-service,40,3273,0,<=50K
31,Private,9,Other-service,40,0,0,<=50K
37,Private,13,Exec-managerial,50,0,0,>50K
45,Federal-gov,13,Adm-clerical,45,5013,0,<=50K
45,Private,12,Exec-managerial,40,0,0,<=50K
44,Private,9,Sales,60,0,0,<=50K
32,Local-gov,13,Prof-specialty,40,0,0,<=50K
35,Private,9,Machine-op-inspct,60,0,0,>50K
53,Private,7,Transport-moving,40,0,0,<=50K
54,Private,10,Craft-repair,40,3103,0,>50K
43,Private,11,Craft-repair,40,0,0,<=50K
30,Private,10,Craft-repair,40,0,0,<=50K
49,Private,10,Exec-managerial,50,3325,0,<=50K
52,Private,16,Exec-managerial,57,0,0,>50K
20,Private,10,Adm-clerical,4,0,0,<=50K
60,Federal-gov,9,Tech-support,40,0,1977,>50K
45,Private,12,Machine-op-inspct,40,0,0,<=50K
48,Private,13,Exec-managerial,60,7298,0,>50K
28,Private,13,Sales,60,0,0,>50K
61,?,15,?,40,0,0,>50K
48,Local-gov,10,Exec-managerial,40,0,0,<=50K
32,Private,10,Tech-support,45,0,0,<=50K
27,Self-emp-not-inc,9,Craft-repair,30,0,0,<=50K
38,Private,13,Other-service,35,0,0,<=50K
33,Private,3,Transport-moving,20,0,0,<=50K
43,Private,14,Exec-managerial,50,0,0,>50K
36,Private,9,Transport-moving,60,0,0,<=50K
38,Private,7,Transport-moving,40,0,0,<=50K
24,Local-gov,9,Tech-support,40,0,0,<=50K
22,Private,6,Craft-repair,40,0,0,<=50K
30,Private,13,Other-service,40,0,0,<=50K
55,?,14,?,40,0,0,>50K
46,Self-emp-not-inc,15,Exec-managerial,55,15024,0,>50K
39,State-gov,9,Protective-serv,50,0,0,<=50K
50,Private,9,Machine-op-inspct,40,0,1485,<=50K
34,Private,11,Adm-clerical,40,0,974,<=50K
47,State-gov,13,Prof-specialty,60,0,0,>50K
46,Private,9,Sales,40,0,0,<=50K
23,?,9,?,60,0,0,<=50K
43,Private,10,Tech-support,72,0,1617,<=50K
45,Private,9,Machine-op-inspct,40,0,0,<=50K
55,Private,13,Craft-repair,40,0,0,<=50K
68,Private,9,Craft-repair,8,0,0,<=50K
39,Private,11,Machine-op-inspct,40,0,0,<=50K
39,Private,9,Farming-fishing,40,0,0,<=50K
37,Private,13,Craft-repair,40,0,0,<=50K
19,Private,10,Transport-moving,40,0,0,<=50K
20,Private,7,Craft-repair,20,0,0,<=50K
49,?,11,?,40,0,0,<=50K
33,Private,10,Craft-repair,40,0,0,<=50K
21,Private,9,Other-service,35,0,0,<=50K
58,Local-gov,14,Prof-specialty,35,0,0,>50K
43,Self-emp-inc,9,Exec-managerial,55,0,0,<=50K
62,Private,7,Other-service,21,0,0,<=50K
21,Private,10,Farming-fishing,20,0,0,<=50K
26,Private,10,Exec-managerial,60,0,0,<=50K
27,Private,5,Craft-repair,40,0,0,<=50K
34,Private,10,Prof-specialty,38,0,1902,>50K
49,Local-gov,9,Other-service,40,0,0,<=50K
28,Private,9,Prof-specialty,40,0,0,<=50K
34,Self-emp-not-inc,13,Prof-specialty,48,0,1887,>50K
29,Private,10,Adm-clerical,40,0,0,>50K
58,Private,6,Transport-moving,50,0,0,>50K
45,Self-emp-inc,9,Exec-managerial,40,0,0,<=50K
47,Self-emp-not-inc,13,Craft-repair,40,0,0,<=50K
53,Private,9,Craft-repair,40,0,0,>50K
52,Local-gov,6,Craft-repair,40,5013,0,<=50K
47,Private,7,Other-service,15,0,0,<=50K
36,Local-gov,13,Prof-specialty,40,0,1887,>50K
48,Private,13,Exec-managerial,65,7688,0,>50K
35,Private,10,Exec-managerial,40,0,0,>50K
49,Private,13,Exec-managerial,50,0,1902,>50K
43,Private,10,Transport-moving,45,0,0,<=50K
33,Private,13,Exec-managerial,50,0,0,>50K
49,Local-gov,12,Adm-clerical,40,0,0,<=50K
28,?,10,?,30,0,0,<=50K
25,Private,13,Tech-support,40,0,0,<=50K
69,?,5,?,20,0,0,<=50K
41,Self-emp-not-inc,11,Sales,60,0,0,<=50K
31,Private,13,Adm-clerical,40,0,0,>50K
57,Private,14,Exec-managerial,40,0,0,>50K
49,Private,10,Prof-specialty,44,0,1848,>50K
40,Private,13,Prof-specialty,40,0,0,>50K
55,Private,11,Prof-specialty,50,0,1977,>50K
47,Private,10,Exec-managerial,60,0,0,<=50K
50,Private,8,Transport-moving,40,0,0,<=50K
36,Private,13,Prof-specialty,50,0,0,<=50K
30,Local-gov,9,Protective-serv,40,0,0,>50K
42,Private,9,Machine-op-inspct,40,0,0,>50K
67,Self-emp-not-inc,9,Farming-fishing,50,0,0,<=50K
36,Private,9,Machine-op-inspct,45,0,0,>50K
35,Private,14,Exec-managerial,50,0,0,>50K
27,Private,13,Prof-specialty,40,0,0,<=50K
21,Private,4,Machine-op-inspct,40,0,0,<=50K
46,Private,9,Prof-specialty,40,0,0,<=50K
45,Private,13,Sales,45,0,1902,>50K
20,Private,7,Tech-support,40,0,0,<=50K
40,Private,10,Other-service,50,4787,0,>50K
28,Private,13,Exec-managerial,40,0,0,>50K
33,Private,7,Craft-repair,40,0,0,<=50K
55,Private,9,Sales,40,0,0,<=50K
55,Self-emp-not-inc,10,Craft-repair,50,0,0,<=50K
47,Private,9,Craft-repair,40,0,0,<=50K
52,Self-emp-inc,14,Prof-specialty,60,15024,0,>50K
29,Private,10,Sales,40,0,0,<=50K
36,Private,3,Other-service,35,0,0,<=50K
37,Private,13,Other-service,70,0,0,<=50K
41,Federal-gov,9,Adm-clerical,40,0,1980,<=50K
43,Private,10,Machine-op-inspct,48,0,0,>50K
24,Private,4,Farming-fishing,50,2105,0,<=50K
39,Federal-gov,13,Prof-specialty,60,0,0,<=50K
47,Self-emp-not-inc,13,Exec-managerial,50,0,0,<=50K
42,Private,9,Exec-managerial,45,0,0,<=50K
39,Private,9,Craft-repair,42,0,2258,>50K
48,Local-gov,13,Prof-specialty,60,0,0,<=50K
47,Local-gov,14,Exec-managerial,50,0,1977,>50K
27,Private,6,Handlers-cleaners,40,0,0,<=50K
29,Private,9,Craft-repair,40,0,0,<=50K
22,Private,11,Other-service,30,0,0,<=50K
37,State-gov,9,Craft-repair,44,0,0,<=50K
38,Private,13,Exec-managerial,60,0,0,<=50K
32,Private,1,Machine-op-inspct,40,4508,0,<=50K
48,Local-gov,14,Prof-specialty,80,0,0,<=50K
46,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
51,Private,9,Other-service,38,0,0,<=50K
28,Self-emp-inc,13,Exec-managerial,55,5013,0,<=50K
35,Private,9,Adm-clerical,40,0,0,<=50K
18,Private,7,Craft-repair,30,0,0,<=50K
45,Private,9,Craft-repair,40,0,0,<=50K
36,Self-emp-not-inc,9,Transport-moving,40,0,0,<=50K
52,Private,13,Exec-managerial,40,0,0,<=50K
29,Federal-gov,11,Craft-repair,40,0,0,>50K
31,Private,9,Adm-clerical,40,0,0,>50K
20,Private,10,Farming-fishing,10,0,0,<=50K
42,Private,9,Craft-repair,40,5178,0,>50K
37,Private,10,Other-service,40,0,0,<=50K
40,Private,9,Transport-moving,40,0,0,<=50K
32,Private,12,Adm-clerical,45,0,0,>50K
29,Private,14,Prof-specialty,55,0,0,>50K
20,Private,10,Machine-op-inspct,40,0,0,<=50K
26,Private,7,Adm-clerical,40,0,0,>50K
25,Private,13,Prof-specialty,30,3674,0,<=50K
37,Private,9,Tech-support,80,0,0,>50K
18,?,8,?,24,0,0,<=50K
33,?,10,?,50,0,0,<=50K
26,Private,10,Craft-repair,40,0,0,<=50K
24,Private,9,Sales,30,0,0,<=50K
33,Private,9,Other-service,25,0,0,<=50K
23,Private,9,Craft-repair,40,0,0,<=50K
20,?,6,?,40,0,0,<=50K
36,Private,10,Sales,50,0,0,<=50K
37,Private,13,Prof-specialty,50,0,0,<=50K
24,Private,11,Machine-op-inspct,35,0,0,<=50K
38,Private,12,Craft-repair,50,0,0,>50K
50,Private,13,Prof-specialty,45,0,0,<=50K
44,Private,7,Adm-clerical,40,0,0,>50K
46,Private,9,Machine-op-inspct,40,0,1887,>50K
57,Private,10,Craft-repair,40,0,0,<=50K
37,Private,9,Craft-repair,70,0,0,<=50K
44,Private,9,Machine-op-inspct,55,0,0,<=50K
21,Private,10,Other-service,30,0,0,<=50K
31,Private,9,Craft-repair,40,0,0,>50K
32,Private,11,Prof-specialty,42,7298,0,>50K
45,Private,9,Other-service,60,0,0,>50K
20,Local-gov,9,Handlers-cleaners,40,0,0,<=50K
52,Private,9,Priv-house-serv,50,0,0,<=50K
47,Self-emp-not-inc,9,Exec-managerial,25,0,0,<=50K
41,Private,10,Adm-clerical,40,0,0,<=50K
40,Private,10,Sales,60,0,0,>50K
41,State-gov,13,Prof-specialty,40,0,0,>50K
46,Private,13,Exec-managerial,50,0,1902,>50K
49,Private,9,Machine-op-inspct,40,0,0,<=50K
65,Private,10,Adm-clerical,40,0,0,<=50K
50,Private,9,Machine-op-inspct,40,0,0,<=50K
59,Private,9,Transport-moving,40,0,0,>50K
18,Private,10,Adm-clerical,25,0,0,<=50K
47,Local-gov,14,Prof-specialty,45,7688,0,>50K
47,?,9,?,30,5178,0,>50K
45,Private,9,Machine-op-inspct,45,0,0,>50K
45,Self-emp-inc,9,Sales,32,0,0,>50K
48,Private,6,Machine-op-inspct,40,0,0,<=50K
64,?,9,?,20,0,0,<=50K
38,State-gov,12,Exec-managerial,60,0,0,<=50K
37,Federal-gov,9,Adm-clerical,50,0,0,>50K
62,Self-emp-inc,9,Exec-managerial,72,20051,0,>50K
26,Private,9,Adm-clerical,40,0,0,<=50K
46,Self-emp-inc,14,Exec-managerial,50,0,0,>50K
46,Private,14,Tech-support,40,0,1977,>50K
51,Private,9,Adm-clerical,24,4787,0,>50K
54,Federal-gov,10,Adm-clerical,40,0,0,<=50K
65,Private,10,Exec-managerial,40,0,0,<=50K
29,Private,12,Craft-repair,45,0,0,<=50K
37,Private,9,Other-service,40,0,0,<=50K
36,Self-emp-not-inc,16,Prof-specialty,10,0,0,<=50K
60,Self-emp-not-inc,9,Craft-repair,50,0,0,>50K
33,Private,13,Handlers-cleaners,40,0,2001,<=50K
62,Private,9,Adm-clerical,20,0,0,<=50K
20,Private,9,Adm-clerical,40,0,0,<=50K
37,Private,9,Tech-support,35,14084,0,>50K
66,Private,14,Prof-specialty,20,2936,0,<=50K
32,?,12,?,20,0,0,<=50K
29,State-gov,10,Adm-clerical,40,0,0,<=50K
70,Self-emp-inc,10,Sales,40,10566,0,<=50K
37,Local-gov,9,Craft-repair,40,0,0,<=50K
51,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
50,Private,10,Transport-moving,50,0,0,<=50K
42,Private,9,Sales,60,0,0,>50K
26,Private,13,Prof-specialty,70,0,0,<=50K
27,Local-gov,10,Protective-serv,40,0,2231,>50K
58,Self-emp-not-inc,9,Exec-managerial,70,0,0,<=50K
30,?,10,?,60,0,0,<=50K
32,Private,13,Prof-specialty,50,0,1876,<=50K
66,Self-emp-inc,9,Sales,10,0,1825,>50K
23,Private,10,Sales,45,0,0,<=50K
35,Private,9,Machine-op-inspct,44,0,0,<=50K
50,Private,13,Craft-repair,50,0,0,<=50K
35,Private,9,Craft-repair,48,0,0,<=50K
31,Private,9,Adm-clerical,50,0,0,<=50K
30,Private,7,Handlers-cleaners,49,0,0,<=50K
35,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
45,Self-emp-not-inc,11,Farming-fishing,50,0,0,>50K
46,Private,9,Craft-repair,40,0,0,<=50K
50,Local-gov,10,Farming-fishing,40,0,0,<=50K
37,Private,7,Machine-op-inspct,40,0,0,<=50K
32,Private,9,Other-service,40,0,0,<=50K
53,Self-emp-inc,13,Exec-managerial,48,0,1902,>50K
27,Federal-gov,10,Tech-support,40,0,0,>50K
22,Private,9,Transport-moving,40,0,0,<=50K
29,Private,13,Tech-support,40,0,0,<=50K
35,Private,9,Sales,44,0,0,<=50K
38,Private,10,Handlers-cleaners,35,0,0,<=50K
29,Private,4,Farming-fishing,40,0,0,<=50K
26,Private,10,Handlers-cleaners,44,0,0,<=50K
34,Private,15,Prof-specialty,40,0,0,<=50K
31,Private,11,Craft-repair,40,0,0,>50K
30,Private,10,Craft-repair,40,0,2051,<=50K
20,Private,10,Other-service,40,0,0,<=50K
37,Private,14,Prof-specialty,48,0,0,<=50K
32,Private,9,Adm-clerical,20,0,0,<=50K
36,Private,12,Sales,40,0,0,<=50K
54,Private,14,Prof-specialty,40,7298,0,>50K
46,Self-emp-not-inc,10,Exec-managerial,50,0,0,<=50K
18,Private,9,Sales,20,0,0,<=50K
57,Private,10,Protective-serv,50,0,0,<=50K
37,Private,9,Handlers-cleaners,40,0,0,<=50K
43,Private,9,Craft-repair,40,0,0,>50K
45,Private,9,Exec-managerial,40,0,0,<=50K
32,Private,10,Adm-clerical,40,0,0,<=50K
38,Federal-gov,9,Adm-clerical,40,0,0,<=50K
25,Private,12,Tech-support,30,0,2001,<=50K
70,Private,10,Farming-fishing,40,0,0,<=50K
40,Private,10,Machine-op-inspct,50,0,0,>50K
40,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
20,Private,9,Craft-repair,40,0,0,<=50K
29,Private,9,Exec-managerial,40,0,0,>50K
24,Private,11,Craft-repair,55,0,0,<=50K
28,Private,11,Exec-managerial,40,0,0,<=50K
58,Private,6,Transport-moving,50,0,0,<=50K
38,Private,13,Adm-clerical,40,0,213,<=50K
59,Self-emp-not-inc,10,Farming-fishing,40,6849,0,<=50K
18,Private,7,Adm-clerical,15,0,0,<=50K
40,Private,9,Machine-op-inspct,40,0,0,<=50K
39,Self-emp-inc,14,Exec-managerial,50,0,0,<=50K
35,Private,13,Exec-managerial,50,0,1887,>50K
45,Private,9,Craft-repair,72,0,0,<=50K
62,?,13,?,5,0,0,<=50K
24,State-gov,9,Adm-clerical,20,0,0,<=50K
22,Private,10,Adm-clerical,30,0,0,<=50K
23,Private,13,Exec-managerial,40,0,0,<=50K
39,Self-emp-not-inc,10,Craft-repair,60,0,0,>50K
28,Private,11,Tech-support,38,0,0,<=50K
51,Private,7,Sales,30,4386,0,>50K
44,Private,13,Adm-clerical,37,0,0,<=50K
24,Private,9,Farming-fishing,35,0,0,<=50K
24,Private,7,Sales,40,0,0,<=50K
52,Private,2,Craft-repair,50,0,0,<=50K
43,Private,9,Handlers-cleaners,40,0,0,<=50K
67,Self-emp-inc,8,Exec-managerial,20,0,0,<=50K
31,Private,8,Handlers-cleaners,40,0,0,<=50K
36,Private,9,Craft-repair,50,7688,0,>50K
43,Private,12,Transport-moving,40,0,0,<=50K
31,Private,4,Handlers-cleaners,70,0,0,<=50K
23,Private,10,Adm-clerical,20,0,0,<=50K
26,Private,13,Handlers-cleaners,40,0,0,<=50K
48,Private,10,Prof-specialty,40,0,0,<=50K
40,Private,10,Craft-repair,44,0,0,<=50K
55,Local-gov,15,Prof-specialty,39,0,0,<=50K
49,Private,9,Craft-repair,45,0,0,>50K
34,Private,13,Other-service,15,0,0,<=50K
29,Private,9,Adm-clerical,60,0,0,<=50K
50,Private,13,Adm-clerical,8,0,0,<=50K
19,Private,10,Sales,9,0,0,<=50K
63,State-gov,16,Exec-managerial,50,0,1902,>50K
66,Private,13,Craft-repair,30,0,0,<=50K
65,?,10,?,6,0,0,<=50K
60,Private,11,Other-service,20,0,0,<=50K
60,Private,9,Other-service,38,0,0,<=50K
19,Private,9,Tech-support,40,0,0,<=50K
26,Self-emp-inc,9,Exec-managerial,60,0,0,<=50K
58,State-gov,10,Prof-specialty,20,0,0,<=50K
18,Self-emp-not-inc,10,Exec-managerial,50,0,0,<=50K
65,Private,12,Exec-managerial,40,3818,0,<=50K
50,Self-emp-not-inc,9,Exec-managerial,40,0,1887,>50K
26,Private,10,Other-service,40,0,0,<=50K
45,Federal-gov,14,Sales,50,0,0,>50K
19,?,10,?,40,0,0,<=50K
29,Federal-gov,9,Tech-support,40,0,0,>50K
52,Private,10,Sales,52,0,0,>50K
23,Private,13,Exec-managerial,40,0,0,<=50K
21,Private,9,Other-service,40,0,0,<=50K
48,Local-gov,9,Exec-managerial,40,0,0,<=50K
59,?,14,?,35,0,0,>50K
50,Private,13,Exec-managerial,40,0,0,>50K
41,State-gov,13,Protective-serv,40,0,1590,<=50K
32,Private,9,Sales,30,0,0,<=50K
40,Private,9,Farming-fishing,40,0,0,<=50K
19,Private,9,Handlers-cleaners,30,0,0,<=50K
30,?,3,?,40,0,0,<=50K
42,State-gov,9,Adm-clerical,39,0,0,<=50K
23,Private,13,Adm-clerical,50,0,0,<=50K
37,Self-emp-not-inc,9,Farming-fishing,40,27828,0,>50K
21,Private,7,Prof-specialty,24,0,0,<=50K
28,Private,13,Tech-support,40,0,0,>50K
50,?,9,?,40,0,0,<=50K
20,Private,10,Sales,25,0,0,<=50K
21,Private,7,Craft-repair,35,0,0,<=50K
21,Private,10,Other-service,16,0,0,<=50K
45,Self-emp-not-inc,13,Prof-specialty,40,0,0,<=50K
49,Self-emp-inc,9,Craft-repair,40,0,0,<=50K
53,Self-emp-inc,10,Sales,50,8614,0,>50K
41,Private,9,Machine-op-inspct,40,0,0,<=50K
48,Local-gov,13,Adm-clerical,40,0,0,<=50K
34,Private,10,Exec-managerial,40,0,0,<=50K
24,Private,9,Adm-clerical,40,0,0,<=50K
